Tweet,Polarity,Subjectivity
"RT @MagicalUnicorns: Purple and Gold Agate All-Over Print Face Mask #corona #virus #covid19 #social #distancing,  https://t.co/E1h4ZZE66V",0.03333333333333333,0.06666666666666667
"""We have produced 5-6 million doses as stock, current demand is zero in all hospitals….” says Adar Poonawala, CEO, Serum Institute of India in Pune.
#COVID #Covid19 #Pune #Corona #boosterdose #India https://t.co/1M94I3MMHI",0.0,0.4
"#MiddayNews |

India records 12,193 new Covid-19 cases, active tally at 67,556

#India #Covid19 #Covid #Corona #CoronaVirus #CovidIsNotOver #Covid_19 #covidindia #coronaviruscase #Maharashtra #NewsUpdate 

https://t.co/nftQcuE7PH",0.001515151515151511,0.5272727272727272
"RT @MagicalUnicorns: Purple and Gold Agate All-Over Print Face Mask #corona #virus #covid19 #social #distancing,  https://t.co/E1h4ZZE66V",0.03333333333333333,0.06666666666666667
"India records 12,193 new Covid cases, 67,556 active cases, 42 deaths in 24 hours

#thefreespeechmediareality #media #news #localnews #currentaffairs #covid #covid19 #covidcases #corona #coronavirus #infection #india #disease #health #healthnews #india

https://t.co/t3GArUSVGQ",0.001515151515151511,0.5272727272727272
"3/3 ""If it is the latter case, we may be facing a prolonged health pandemic, and prevention would be the only viable strategy.""

Viele Studien und #LongCOVID #MECFS deuten auf ""the latter case"" hin.

#COVID #COVID19 #CovidIsNotOver #Corona #SARSCoV2 #Pandemie #Drosten #Lauterbach",0.0,0.3333333333333333
"Purple and Gold Agate All-Over Print Face Mask #corona #virus #covid19 #social #distancing,  https://t.co/E1h4ZZE66V",0.03333333333333333,0.06666666666666667
"As many as 12,193 new COVID-19 cases were reported in the last 24 hours pushing the active coronavirus caseload in India to 67,556, Ministry of Health and Family Welfare data revealed

https://t.co/85fdfy41n4

#COVID19 #corona #CovidIsNotOver #health #welfare #cases #india https://t.co/YgCK0MWLnO",0.12575757575757576,0.4053030303030303
"COVID-19 Update: As per the Union health ministry's latest update on April 22, the number of active Covid-19 cases in India has increased to 67,556, with 12,193 new cases recorded within the last 24 hours. 
#Covid19 #Coronavirus #Corona #Health #LatestNews https://t.co/jXkhtqm4XX",0.12575757575757576,0.5053030303030304
"According to the Union Health Ministry, the total active tally stands at 67,556.

Read: https://t.co/2XlQqUhQEo

#COVID19 #CovidIsNotOver #Covid_19 #Covid #covidindia #Coronavirus #Corona #coronavirusindia https://t.co/mio4owXCsk",-0.06666666666666667,0.675
"RT @LucMmontagnier: Shocking claims from French Nobel prize winner Luc Montagnier...
#COVID19 
#Vaccine
#Deathwithin2years
#Corona
#LucMont…",-0.5,0.5
"#covid19 #covid #corona #vaccine #coronavirus #sarscov2 #pandemic #virus #wuhan #flu #bioweapon #disease
.

“Kyna’s mom sobbed as the line went dead.”

.
Buy now! Paperback or $2.99 eBook https://t.co/qjxyJ74t3n https://t.co/YMJfgvDsDZ",-0.25,0.4
"#Corona Info for #USA:
New Cases: 4172
Today Recovery: 28179
Today Deaths: 35
Total Active Cases: 929958
Total Cases: 106540840
Total Recovery: 104451879
Total Deaths: 1159003
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
Arcturus 🦠 #COVID19 #Corona #virus 🆕 https://t.co/ge8qC6DdRL,0.0,0.0
RT @anusha_puppala: The outsourcing staff of #GandhiHospital on Thursday met  @BJP4Telangana president @bandisanjay_bjp and filed a petitio…,0.0,0.0
"#Corona Info for #USA:
New Cases: 3438
Today Recovery: 8073
Today Deaths: 23
Total Active Cases: 938181
Total Cases: 106528837
Total Recovery: 104431773
Total Deaths: 1158883
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
"RT @krishna444_test: #Corona Info for #USA:
New Cases: 1726
Today Recovery: 2975
Today Deaths: 9
Total Active Cases: 940368
Total Cases: 10…",0.0007575757575757555,0.6386363636363637
"#Corona Info for #USA:
New Cases: 1726
Today Recovery: 2975
Today Deaths: 9
Total Active Cases: 940368
Total Cases: 106525894
Total Recovery: 104426675
Total Deaths: 1158851
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
"#Corona Info for #USA:
New Cases: 924
Today Recovery: 1664
Today Deaths: 4
Total Active Cases: 940882
Total Cases: 106525092
Total Recovery: 104425364
Total Deaths: 1158846
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
"RT @LawrenceSellin: THE LABORATORY ORIGIN OF #COVID19 AND THE ONGOING COVER-UP OF ITS ORIGIN, THE STRUCTURE OF CHINA’S BIOWARFARE PROGRAM A…",0.0,0.0
"@ChrisGriscom on the #corona #virus #COVID19: 
https://t.co/bDpocYu1I9",0.0,0.0
RT @anusha_puppala: The outsourcing staff of #GandhiHospital on Thursday met  @BJP4Telangana president @bandisanjay_bjp and filed a petitio…,0.0,0.0
"RT @LawrenceSellin: THE LABORATORY ORIGIN OF #COVID19 AND THE ONGOING COVER-UP OF ITS ORIGIN, THE STRUCTURE OF CHINA’S BIOWARFARE PROGRAM A…",0.0,0.0
"RT @LawrenceSellin: THE LABORATORY ORIGIN OF #COVID19 AND THE ONGOING COVER-UP OF ITS ORIGIN, THE STRUCTURE OF CHINA’S BIOWARFARE PROGRAM A…",0.0,0.0
"The Union #HealthMinistry has become alert regarding the ever-increasing cases of #Corona in the country. The states &amp; union territories to which the #Letter has been sent include Tamil Nadu, #UttarPradesh , #Haryana, Karnataka, Kerala, Maharashtra, #Rajasthan &amp; #Delhi

#COVID19 https://t.co/kttMmekWW8",0.0,0.0
"#COVID19
#Union Health Secretary Rajesh Bhushan wrote a letter to the States-UTs. Strict #monitoring &amp; precaution of #Corona has been asked. A #Letter has been written to the #Chief Secretaries, #Principal Secretaries &amp; Health Secretaries of 8 #states &amp; #union territories. https://t.co/Z9pWRatWoT",0.0,0.0
"RT @dsureshkumar: 528 patients test positive for #COVID19 in Tamil Nadu today (April 21). Here is the update. 

#Corona https://t.co/3Dnty9…",0.22727272727272727,0.5454545454545454
"RT @dsureshkumar: 528 patients test positive for #COVID19 in Tamil Nadu today (April 21). Here is the update. 

#Corona https://t.co/3Dnty9…",0.22727272727272727,0.5454545454545454
"528 patients test positive for #COVID19 in Tamil Nadu today (April 21). Here is the update. 

#Corona https://t.co/3Dnty9kCOw",0.22727272727272727,0.5454545454545454
"RT @LawrenceSellin: THE LABORATORY ORIGIN OF #COVID19 AND THE ONGOING COVER-UP OF ITS ORIGIN, THE STRUCTURE OF CHINA’S BIOWARFARE PROGRAM A…",0.0,0.0
"RT @MySalemCity: #Salem #corona #COVID19 #CoronaVirus #tamilnadu #india #mysalemcity 

Follow me @MySalemCity https://t.co/M9IhMFxfJT",0.0,0.0
"RT @LawrenceSellin: THE LABORATORY ORIGIN OF #COVID19 AND THE ONGOING COVER-UP OF ITS ORIGIN, THE STRUCTURE OF CHINA’S BIOWARFARE PROGRAM A…",0.0,0.0
"RT @LawrenceSellin: THE LABORATORY ORIGIN OF #COVID19 AND THE ONGOING COVER-UP OF ITS ORIGIN, THE STRUCTURE OF CHINA’S BIOWARFARE PROGRAM A…",0.0,0.0
"RT @LawrenceSellin: THE LABORATORY ORIGIN OF #COVID19 AND THE ONGOING COVER-UP OF ITS ORIGIN, THE STRUCTURE OF CHINA’S BIOWARFARE PROGRAM A…",0.0,0.0
"RT @LawrenceSellin: THE LABORATORY ORIGIN OF #COVID19 AND THE ONGOING COVER-UP OF ITS ORIGIN, THE STRUCTURE OF CHINA’S BIOWARFARE PROGRAM A…",0.0,0.0
"RT @LawrenceSellin: THE LABORATORY ORIGIN OF #COVID19 AND THE ONGOING COVER-UP OF ITS ORIGIN, THE STRUCTURE OF CHINA’S BIOWARFARE PROGRAM A…",0.0,0.0
"RT @LawrenceSellin: THE LABORATORY ORIGIN OF #COVID19 AND THE ONGOING COVER-UP OF ITS ORIGIN, THE STRUCTURE OF CHINA’S BIOWARFARE PROGRAM A…",0.0,0.0
"RT @LawrenceSellin: THE LABORATORY ORIGIN OF #COVID19 AND THE ONGOING COVER-UP OF ITS ORIGIN, THE STRUCTURE OF CHINA’S BIOWARFARE PROGRAM A…",0.0,0.0
"RT @LawrenceSellin: THE LABORATORY ORIGIN OF #COVID19 AND THE ONGOING COVER-UP OF ITS ORIGIN, THE STRUCTURE OF CHINA’S BIOWARFARE PROGRAM A…",0.0,0.0
"RT @LawrenceSellin: THE LABORATORY ORIGIN OF #COVID19 AND THE ONGOING COVER-UP OF ITS ORIGIN, THE STRUCTURE OF CHINA’S BIOWARFARE PROGRAM A…",0.0,0.0
"#Corona Info for #Nepal:
New Cases: 64
Today Recovery: 46
Today Deaths: 1
Total Active Cases: 414
Total Cases: 1002537
Total Recovery: 990097
Total Deaths: 12026
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
#Memories: 3 years ago - the #wooden #throne (#wood #walk #hike #hiking #sunshine #sun #green #spring #meadow #goodbyewinter #Corona #COVID19) https://t.co/7yZF5E7TaE,0.09999999999999999,0.43333333333333335
"RT @MySalemCity: #Salem #corona #COVID19 #CoronaVirus #tamilnadu #india #mysalemcity 

Follow me @MySalemCity https://t.co/M9IhMFxfJT",0.0,0.0
"@MarcKrisnanto “Our review found no human experimental studies published in the English-language literature delineating person-to-person transmission of influenza.“ Bridges et al. 2003 https://t.co/jyQm0kjiz7 
#FalseFlag #pandemics #svpolitik  #svpol #COVID19 #transmission #Coronavirus #Corona",0.05,0.25
"RT @MySalemCity: #Salem #corona #COVID19 #CoronaVirus #tamilnadu #india #mysalemcity 

Follow me @MySalemCity https://t.co/M9IhMFxfJT",0.0,0.0
"RT @MySalemCity: #Salem #corona #COVID19 #CoronaVirus #tamilnadu #india #mysalemcity 

Follow me @MySalemCity https://t.co/M9IhMFxfJT",0.0,0.0
"#Salem #corona #COVID19 #CoronaVirus #tamilnadu #india #mysalemcity 

Follow me @MySalemCity https://t.co/M9IhMFxfJT",0.0,0.0
"RT @Fewtrella1: 3,083 respondents.
#LongCovid #COVID19 
#covidlonga #covidlong  #Corona #apres20 #langtigscovid #langzeitcovid",0.0,0.0
"RT @Covid19Aust: Victoria, Australia.

Covid-19 total Active cases 

14 August: 7,877

1st September: 2,519

22nd September: 620

18th Octo…",-0.06666666666666667,0.675
"#Seal1=#Pestilence=#Covid19=#Corona👑
#Seal2=#Sword=#WW3🌎#LastWar
#Seal3=#Famine=#NesaraGesara=#GreatReset
#Seal4=#Death=#Gov🪦+⛪️🪦+🤑🪦=#New🌎

#GodsEnemies=
#One%🤑
#DevilsGov
#Slave⛪️

#Edify10%
#NOT
#EarthsHarvest Of
#Money🪦+
#InnerCourt🪨=#NarrowWay To
#Enter
#SpiritOfGod https://t.co/FoykFJ1mmg",0.0,0.0
"India reports 11,692 new Covid-19 cases, 66,170 active cases, 28 deaths in 24 hours

#thefreespeechmediareality #media #news #localnews #currentaffairs #covid #covid19 #covidcases #corona #mask #india #disease #health #healthnews #india

https://t.co/5TmPzkLdeY",0.001515151515151511,0.5272727272727272
"@narendramodi @PMOIndia @mansukhmandviya 
With the increasing #COVID cases, there shouldn’t be an option of getting 4th Vaccine on #CoWin
It’s been a year since me and my family getting the #BoosterDose.
#MannKiBaat 
#Corona #COVID19",0.0,0.0
"RT @Tom_RYM: Very Helpful! These are the symptoms of #coronavirus vs cold and flu, read and give awareness
#CoronavirusOutbreak #CoronaViru…",-0.175,0.65
"Please see below the link for our new 𝗠𝗮𝗻𝗱𝗮𝗿𝗶𝗻 普通话 News Playlist.

https://t.co/7rfe3LPFc5

#news #covid19 #media #coronavirus #currentaffairs #breakingnews #journalism #follow #corona #like #trending #latestnews #politics #article #press #mandarin",0.13636363636363635,0.45454545454545453
"#Corona Info for #USA:
New Cases: 4304
Today Recovery: 46883
Today Deaths: 44
Total Active Cases: 941626
Total Cases: 106524168
Total Recovery: 104423700
Total Deaths: 1158842
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
"#Corona Info for #Germany:
New Cases: 1882
Today Recovery: 3900
Today Deaths: 109
Total Active Cases: 49338
Total Cases: 38392366
Total Recovery: 38170600
Total Deaths: 172428
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
"Please see below the link for our new Spanish 𝐸𝑆𝑃𝐴𝑁̃𝑂𝐿 News Playlist.

https://t.co/dulvCdKqsW

#news #covid19 #media #coronavirus #currentaffairs #breakingnews #journalism #follow #corona #like #trending #latestnews #politics #article #press #spanish #weallONthistogether",0.04545454545454545,0.15151515151515152
"Find the latest Croatian News here brought to you by the NEMBC.

https://t.co/Y07ionfGBE

#news #covid19 #media #coronavirus #currentaffairs #breakingnews #journalism #follow #corona #like #trending #latestnews #politics #article #press #croatian #vaccinesBringsUscloser",0.5,0.9
"#Corona Info for #USA:
New Cases: 3645
Today Recovery: 36781
Today Deaths: 35
Total Active Cases: 948223
Total Cases: 106520596
Total Recovery: 104413598
Total Deaths: 1158775
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
"#Corona Info for #USA:
New Cases: 1694
Today Recovery: 13604
Today Deaths: 12
Total Active Cases: 965875
Total Cases: 106514992
Total Recovery: 104390421
Total Deaths: 1158696
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
"#Corona Info for #USA:
New Cases: 1418
Today Recovery: 12999
Today Deaths: 7
Total Active Cases: 966209
Total Cases: 106514716
Total Recovery: 104389816
Total Deaths: 1158691
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
"@obscuradao @sssgallery @collective_eth @Thewickedhunt Hi, for Nft Bali 🖤📷 #photography 

""I witnessed moments of how the Corona virus affected the psychology of a musician and his family.From there I created a corona family collection"" ❤️👇

 https://t.co/E6CwvF2Xih

@Tibalism   @NftSariyildiz 
#NFTphotograph #corona #COVID19 https://t.co/BfTfzeFVW5",0.0,0.0
"Don’t #LetItRip

#CovidIsNotOver #COVID #COVID19 #Corona #SARSCoV2 #LongCOVID #PostCOVID #Übersterblichkeit #vaccinesPLUS 

#Durchseuchung stoppen! https://t.co/Mhm3qZvrL8",0.0,0.0
"@ChrisGriscom on the #corona #virus #COVID19: 
https://t.co/bDpocYu1I9",0.0,0.0
"Too many cases came in 24 hours Corona cases in Delhi

#News #Delhi #Corona #Covid19 #Cases https://t.co/wn16xihdLt",0.5,0.5
"1,603 New #Covid19 Cases in #Delhi, 1,116 #Corona cases in #Maharashtra https://t.co/q5Cfhh0QOc",0.13636363636363635,0.45454545454545453
RT @anusha_puppala: The outsourcing staff of #GandhiHospital on Thursday met  @BJP4Telangana president @bandisanjay_bjp and filed a petitio…,0.0,0.0
"#Corona Info for #Nepal:
New Cases: 72
Today Recovery: 61
Today Deaths: 0
Total Active Cases: 397
Total Cases: 1002473
Total Recovery: 990051
Total Deaths: 12025
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
RT @MSGFacility: Coronavirus is a looming threat that is affecting us all. But it doesn’t have to stop us from staying prepared and protect…,0.0,0.0
RT @anusha_puppala: The outsourcing staff of #GandhiHospital on Thursday met  @BJP4Telangana president @bandisanjay_bjp and filed a petitio…,0.0,0.0
RT @anusha_puppala: The outsourcing staff of #GandhiHospital on Thursday met  @BJP4Telangana president @bandisanjay_bjp and filed a petitio…,0.0,0.0
RT @anusha_puppala: The outsourcing staff of #GandhiHospital on Thursday met  @BJP4Telangana president @bandisanjay_bjp and filed a petitio…,0.0,0.0
"RT @bsindia: #India among 3 countries where vaccines' importance improved, according to #Unicef

Read here | https://t.co/tFEyGXcne7
#Covid…",0.0,0.0
"RT @dsureshkumar: 532 patients test positive for #COVID19 in Tamil Nadu today (April ). Here is the update. 

#Corona https://t.co/eEz3XLlH…",0.22727272727272727,0.5454545454545454
"532 patients test positive for #COVID19 in Tamil Nadu today (April ). Here is the update. 

#Corona https://t.co/eEz3XLlHH9",0.22727272727272727,0.5454545454545454
RT @MSGFacility: Coronavirus is a looming threat that is affecting us all. But it doesn’t have to stop us from staying prepared and protect…,0.0,0.0
"Unlocking Your Creative Muse: How to Find Inspiration 

Learn more:  https://t.co/Y5FAH12h3o 

#DenialManagement #CredentialingServices #MedicalCoding #RCMServices #AccountsReceivable #ARFollowUp #Reimbursement #Medicaid #Medicare #Health #Covid19 #Corona #Coronavirus #RCM",0.5,0.75
RT @anusha_puppala: The outsourcing staff of #GandhiHospital on Thursday met  @BJP4Telangana president @bandisanjay_bjp and filed a petitio…,0.0,0.0
RT @anusha_puppala: The outsourcing staff of #GandhiHospital on Thursday met  @BJP4Telangana president @bandisanjay_bjp and filed a petitio…,0.0,0.0
RT @anusha_puppala: The outsourcing staff of #GandhiHospital on Thursday met  @BJP4Telangana president @bandisanjay_bjp and filed a petitio…,0.0,0.0
"The outsourcing staff of #GandhiHospital on Thursday met  @BJP4Telangana president @bandisanjay_bjp and filed a petition, alleging that they were unfairly sacked despite working hard during the #COVID19 phase!

#Telangana #Hyderabad @newstapTweets #BJP #BandiSanjayKumar #Corona https://t.co/tx95MP5oIC",-0.4322916666666667,0.7708333333333333
"RT @bsindia: #India among 3 countries where vaccines' importance improved, according to #Unicef

Read here | https://t.co/tFEyGXcne7
#Covid…",0.0,0.0
"RT @bsindia: #India among 3 countries where vaccines' importance improved, according to #Unicef

Read here | https://t.co/tFEyGXcne7
#Covid…",0.0,0.0
"#India among 3 countries where vaccines' importance improved, according to #Unicef

Read here | https://t.co/tFEyGXcne7
#Covid19 #Corona #CovidVaccine https://t.co/OW480p1UxG",0.0,0.0
"26 tested positive due to Covid-19
#Covid #COVID19 #Coronavirus #Corona
https://t.co/LRQd1f3Qwd",0.05113636363636363,0.4602272727272727
"Coronavirus is a looming threat that is affecting us all. But it doesn’t have to stop us from staying prepared and protected! 
Visit us:
https://t.co/dIZxtVThSC
#covid19 #coronavirus #covid #corona #stayhome #virus #virus #virus #instagram #a #stayathome #pandemia https://t.co/KT0PZqrdMi",0.0,0.0
"Japan Confirms 11,589 New COVID Cases and 20 Deaths on the Last Day
https://t.co/uUKv2Uyujh
#LatestNews #WorldNews #COVID19 #Japan #corona @THAILANDMEDICA1 @NerdyNightly @GarethDavies007 @GarethDavies007 @PraiseKek https://t.co/TtnG4BgQ9o",0.06818181818181818,0.2606060606060606
"Rajnath Singh tests positive for Covid
#RajnathSingh #Sakshipostupdates #Coronavirus #Corona #Covid #Vaccination #Covid19 #Covidvaccine #Covidindia #Covidcases #Covaxin
https://t.co/UuH4jGVfkJ",0.22727272727272727,0.5454545454545454
"RT @thefreespeechmr: India: 12,591 fresh Covid cases, 65,286 active cases, 40 deaths in 24 hours

#thefreespeechmediareality #media #news #…",0.08333333333333333,0.55
"India: 12,591 fresh Covid cases, 65,286 active cases, 40 deaths in 24 hours

#thefreespeechmediareality #media #news #localnews #currentaffairs #covid #covid19 #covidcases #corona #coronavirus #infection #india #disease #health #healthnews #india

https://t.co/MZ96uISZU2",0.08333333333333333,0.55
"India reports 12,591 new Covid cases in last 24 hours, while the active cases increased to 65,286. The death toll has increased to 5,31,230 with 40 fatalities. 
#corona #COVID19 #India https://t.co/6yZDnK7KyW",0.0010101010101010073,0.3737373737373737
"RT @chandreshbind: The corona positive rate in India has reached above 5%.
In the last 24 hours, 12591 new cases of corona have been report…",0.09090909090909091,0.29166666666666663
"Delhi: #Corona cases are increasing again in the country, #central has revealed 12,591 cases have been reported in last 24hrs, in this cases #Omicron subvariant XBB.1.16 was the most

#Delhi #India #COVID19 #Modi #vaccines #virus https://t.co/RXMJ42c843",0.16666666666666666,0.2722222222222222
"The corona positive rate in India has reached above 5%.
In the last 24 hours, 12591 new cases of corona have been reported across the country.
#CharchaWithChandresh #CoronaVirusUpdates #corona #Coronavirus #COVID19",0.09090909090909091,0.29166666666666663
"#MiddayNews |

Is Covid-19 on the decline in Mumbai?

#Covid #Corona #COVID19 #CovidVaccines #CovidIsNotOver #Covid_19 #CoronaVirus #Mumbai #Maharashtra 
 
https://t.co/uNVJHeJAbH",0.0,0.0
"3,083 respondents.
#LongCovid #COVID19 
#covidlonga #covidlong  #Corona #apres20 #langtigscovid #langzeitcovid https://t.co/wpd8mqE1f2",0.0,0.0
"#Corona Info for #Germany:
New Cases: 2237
Today Recovery: 4600
Today Deaths: 104
Total Active Cases: 51465
Total Cases: 38390484
Total Recovery: 38166700
Total Deaths: 172319
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
"RT @dsureshkumar: 542 patients test positive for #COVID19 in Tamil Nadu today (April ). Here is the update. 

#Corona https://t.co/uA717jlu…",0.22727272727272727,0.5454545454545454
"#Corona Info for #USA:
New Cases: 7307
Today Recovery: 29231
Today Deaths: 60
Total Active Cases: 976237
Total Cases: 106511738
Total Recovery: 104376817
Total Deaths: 1158684
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
"#Corona Info for #USA:
New Cases: 2662
Today Recovery: 16665
Today Deaths: 17
Total Active Cases: 969397
Total Cases: 106492112
Total Recovery: 104364251
Total Deaths: 1158464
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
"#Corona Info for #USA:
New Cases: 1732
Today Recovery: 8021
Today Deaths: 5
Total Active Cases: 972693
Total Cases: 106486685
Total Recovery: 104355607
Total Deaths: 1158385
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
"#Corona Info for #USA:
New Cases: 1510
Today Recovery: 5505
Today Deaths: 5
Total Active Cases: 973663
Total Cases: 106485129
Total Recovery: 104353091
Total Deaths: 1158375
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
